movie_id,title,overview,poster_path,source_genre,genres,poster_file,Drama,Comedy,Documentary,Romance,Action,Thriller,Horror,Crime,Music,Animation,TV Movie,Family,title_length,overview_word_count,num_genres
454458,UglyDolls,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",/p97LQ1TL95mptVL2AS8Rz1cJCQg.jpg,"['Music', 'Comedy', 'Family', 'Animation']","['Music', 'Comedy', 'Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454458.jpg,0,1,0,0,0,0,0,0,1,1,0,1,9,60,4
454549,Zombillénium,"Zombillenium, the Halloween theme park, happens to be the one place on earth where real monsters can hide in plain sight. When Hector, a human, threatens to disclose the true identity of his employees, the Vampire Park Manager has no other choice but to hire him. To see his daughter, Hector must escape from his zombie and werewolf co-workers.",/nqchkfd2LaFFRvpjWPYPUNMQOQR.jpg,['Animation'],"['Comedy', 'Animation', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454549.jpg,0,1,0,0,0,0,0,0,0,1,0,0,12,59,2
454604,Michael Jackson: Man In The Mirror,"A biopic drama-documentary about the 'King of Pop', that mixes real footage and new interviews with people around him (most notably his mother Katherine Jackson)  with re-enactments of times of Michael's life until his untimely death on the 25th of June in 2009.",/1L6GROv58SpXYyqx8izCJiNkR4p.jpg,"['Music', 'Documentary']","['Music', 'Documentary', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454604.jpg,1,0,1,0,0,0,0,0,1,0,0,0,34,43,3
454615,Black Water,"A deep cover operative awakens to find himself imprisoned on a submarine. With the help of a fellow prisoner and an amateur agent, he must race against the clock to escape the vessel and expose who set him up.",/tIcZAB5AmRN8fIDXfDZ2aUok9qa.jpg,"['Thriller', 'Action']","['Thriller', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454615.jpg,0,0,0,0,1,1,0,0,0,0,0,0,11,39,2
454626,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,"['Comedy', 'Family', 'Action']","['Comedy', 'Family', 'Science Fiction', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454626.jpg,0,1,0,0,1,0,0,0,0,0,0,1,18,49,3
454639,Masters of the Universe,"Almost two decades after crashing down to Earth, Prince Adam is whisked back across space to defend his home planet of Eternia against the evil forces of Skeletor. But to defeat such a powerful villain, Prince Adam will first need to uncover the mysteries of his past and become He-Man: the most powerful man in the Universe.",/arSooSSFyjTfh9DU1jy8MnoxrCz.jpg,['Action'],"['Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454639.jpg,0,0,0,0,1,0,0,0,0,0,0,0,23,57,1
454650,Beast of Burden,"Sean Haggerty only has an hour to deliver his illegal cargo. An hour to reassure a drug cartel, a hitman, and the DEA that nothing is wrong. An hour to make sure his wife survives. And he must do it all from the cockpit of his Cessna.",/uexWTafwBClTU1qJTEHT0T8TZHb.jpg,"['Action', 'Crime']","['Thriller', 'Drama', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454650.jpg,1,0,0,0,1,1,0,1,0,0,0,0,15,47,4
454687,Benjamin the Elephant,Benjamin and his best friend Otto have to deal with the shrewd Zora Zack and to reach deep into their bag of tricks to save the Newtown Zoo.,/dTDPM8MQBbl64cGnbFq03qwEOmH.jpg,['Family'],"['Comedy', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454687.jpg,0,1,0,0,0,0,0,0,0,0,0,1,21,28,2
454699,Monster Family,"The Wishbone family are far from happy. In an attempt to reconnect as a family, they plan a fun night out. However, the plan backfires when they are cursed and all turned into Monsters.",/gjDbd43e7o2Ssn7P1l50Bv0rtIl.jpg,"['Comedy', 'Family', 'Animation']","['Comedy', 'Family', 'Animation', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454699.jpg,0,1,0,0,0,0,0,0,0,1,0,1,14,34,3
454983,The Kissing Booth,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",/7Dktk2ST6aL8h9Oe5rpk903VLhx.jpg,"['Comedy', 'Romance']","['Comedy', 'Romance']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/454983.jpg,0,1,0,1,0,0,0,0,0,0,0,0,17,25,2
455034,A Bundle of Trouble: An Aurora Teagarden Mystery,"Aurora Teagarden and her boyfriend Martin are thrilled when they get an unexpected visit from his niece and her new baby. Their excitement is short lived when his niece disappears and the baby is left behind. Once again, Aurora finds herself drawn into a deadly investigation as she risks it all to help Martin reunite with his family.",/5855wwOnhlfK2cBHwA46KCwVFva.jpg,['TV Movie'],"['Crime', 'Drama', 'Mystery', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455034.jpg,1,0,0,0,0,0,0,1,0,0,1,0,48,58,3
455043,God of War,"During the 16th century, pirates rule the Chinese coastline, pillaging the small villages and terrorizing the citizens. When maverick leader Commander Yu enlists the help of a sharp young general, they devise a plan to defeat the pirates. A violent clash of wit and weapons will decide who will rule the land.",/4rWq9Vwb1gVhQIqkhUKE0hPVwnz.jpg,['Action'],"['History', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455043.jpg,0,0,0,0,1,0,0,0,0,0,0,0,10,52,1
455108,The Little Stranger,"In a dusty post-war summer in rural Warwickshire, a doctor is called to a patient at lonely Hundreds Hall. Home to the Ayres family for over two centuries, the Georgian house is now in decline. But are the Ayreses haunted by something more sinister than a dying way of life?",/izPtQ2relqT5LWflL7x4JLTbLxy.jpg,['Horror'],"['Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455108.jpg,0,0,0,0,0,0,1,0,0,0,0,0,19,50,1
455207,Crazy Rich Asians,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",/1XxL4LJ5WHdrcYcihEZUCgNCpAW.jpg,"['Comedy', 'Romance']","['Comedy', 'Romance']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455207.jpg,0,1,0,1,0,0,0,0,0,0,0,0,17,27,2
455236,Accident Man,"Mike Fallon, the Accident Man, is a stone cold killer.  When a loved one is murdered by his own crew, Fallon is forced to avenge the one person who actually meant something to him.",/bHFKej3Dbr8kGRSRHpkoFHq9TJQ.jpg,"['Thriller', 'Action', 'Crime']","['Thriller', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455236.jpg,0,0,0,0,1,1,0,1,0,0,0,0,12,34,3
455359,Julian Schnabel: A Private Portrait,A chronicle of the personal life and public career of the celebrated artist and filmmaker Julian Schnabel.,/qU1OmOBz2GzZh2BQ9k0A8RZP4Sz.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455359.jpg,0,0,1,0,0,0,0,0,0,0,0,0,35,17,1
455402,Woman on the Run,"After surviving an attempt on her life, a reclusive mystery author discovers that her nanny has stolen her identity, forcing her to go to extreme lengths to get her children back.",/hvnkOHImNw1HFPGwnT1BGfJBua3.jpg,['TV Movie'],"['Thriller', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455402.jpg,0,0,0,0,0,1,0,0,0,0,1,0,16,31,2
455411,Tom and Jerry: Willy Wonka and the Chocolate Factory,The classic Roald Dahl tale gets a modern twist when Tom and Jerry enter the amazing world of Willy Wonka's Chocolate Factory.,/vh5iYhj80l1inSdep61sF8g1S8m.jpg,"['Comedy', 'Family', 'Animation']","['Comedy', 'Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455411.jpg,0,1,0,0,0,0,0,0,0,1,0,1,52,22,3
455476,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",/qW4crfED8mpNDadSmMdi7ZDzhXF.jpg,['Action'],"['Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455476.jpg,0,0,0,0,1,0,0,0,0,0,0,0,21,54,1
455509,Turbulence,"Sarah Plummer is an FBI Agent whose family is taken hostage while she is on a flight to Washington, DC. ""Turbulence"" occurs when a mysterious stranger, Michelle, is seated beside her and Sarah is forced to make a decision that could cost her the lives of her husband and twelve-year-old son.",/H8e4PIurUuyMNze2oGjY0WphfQ.jpg,['TV Movie'],"['Action', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455509.jpg,0,0,0,0,1,0,0,0,0,0,1,0,10,51,2
455546,A Mermaid's Tale,"12-year-old Ryan moves to the town where her father was born—a bleak, dying fishing town. However, exploring the coast, she discovers a cove that is home to a mysterious girl named Coral who reveals herself to be a mermaid.",/4m6MJnH7EdwQ6Tcli8pI8YgQscT.jpg,['Family'],['Family'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455546.jpg,0,0,0,0,0,0,0,0,0,0,0,1,16,39,1
455551,The Recall,"When five friends vacation at a remote lake house, they expect nothing less then a good time, unaware that Earth is under attack by an alien invasion and mass-abductions.",/A2sQAzHavtot2brA42pHXKgf3ww.jpg,['Horror'],"['Science Fiction', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455551.jpg,0,0,0,0,0,0,1,0,0,0,0,0,10,29,1
455565,Bombshell: The Hedy Lamarr Story,"The life and career of the hailed Hollywood movie star and underappreciated genius inventor, Hedy Lamarr.",/7kZonXfPuXZzwZIu9f7YPQmFXWQ.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455565.jpg,0,0,1,0,0,0,0,0,0,0,0,0,32,16,1
455575,Kungfu Master,"The film features Kung Fu Panda and Chinese martial arts folk hero Wong Fei Hung. In the film, the panda is assigned by the Buddha to protect an ancient treasure that could give the bearer the power to conquer the world.",/mZEx58GIKIFXzYVy9txEgObKA8X.jpg,['Animation'],"['Animation', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455575.jpg,0,0,0,0,1,0,0,0,0,1,0,0,13,41,2
455605,Haunted Hospital: Heilstatten,"Group of Youtubers enter an abandoned surgery ward for 24-hour challenge, hoping to go viral. They will soon learn that they're not welcome.",/6BjiB3kju34PRhTHiJD5MTJHTrk.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455605.jpg,0,0,0,0,0,0,1,0,0,0,0,0,29,23,1
455732,"Can't Stop, Won't Stop: A Bad Boy Story","A behind-the-scenes look at the prolific label's legacy and offer an in-depth look at the two-night anniversary extravaganza that took place last May at Brooklyn's Barclays Center in honor of the late rap great, The Notorious B.I.G.",/6g0wqisONXLAXbbYbTz1FD8oIll.jpg,['Music'],"['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455732.jpg,0,0,1,0,0,0,0,0,1,0,0,0,39,37,2
455842,Elliot: The Littlest Reindeer,"When Blitzen announces his retirement on December 21st, a miniature horse has 3 days to fulfill his lifelong dream of earning a spot on Santa's team at the North Pole try-outs.",/ufcYhMgXtdL3OQBdR3G3p23pBni.jpg,"['Family', 'Animation']","['Adventure', 'Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455842.jpg,0,0,0,0,0,0,0,0,0,1,0,1,29,31,2
455918,Expedition Happiness,A German couple and their dog travel across North America in a school bus searching for a state of pure bliss.,/lS09wiv0IF3n3lONGOtZo5EXqac.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455918.jpg,0,0,1,0,0,0,0,0,0,0,0,0,20,21,1
455957,Domino,"Seeking justice for his partner’s murder by an ISIS member, a Copenhagen police officer finds himself caught in a cat and mouse game with a duplicitous CIA agent who is using the killer as a pawn to trap other ISIS members.",/4ExrDZRhhmZkveXMjUzywc6266q.jpg,['Crime'],"['Thriller', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455957.jpg,0,0,0,0,0,1,0,1,0,0,0,0,6,41,2
455980,Tag,"For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.",/eXXpuW2xaq5Aen9N5prFlARVIvr.jpg,"['Comedy', 'Action']","['Comedy', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/455980.jpg,0,1,0,0,1,0,0,0,0,0,0,0,3,54,2
456048,The Humanity Bureau,In 2030 the world is in a permanent state of economic recession and facing serious environmental problems as a result of global warming.,/2qf4wJoaYAXwY0Lov4OfBhSGbTQ.jpg,['Thriller'],"['Thriller', 'Science Fiction']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456048.jpg,0,0,0,0,0,1,0,0,0,0,0,0,19,23,1
456154,White Fang,A loyal wolfdog’s curiosity leads him on the adventure of a lifetime while serving a series of three distinctly different masters.,/m3EweWiLJ93m4CZLenbKhTNvcH0.jpg,"['Family', 'Animation']","['Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456154.jpg,0,0,0,0,0,0,0,0,0,1,0,1,10,21,2
456160,Backstroke,"Two runaway teens steal a car with dreams of driving down to Florida, but things take a turn when a stranger appears with unknown intentions.",/y5aZWVp4mW8sxC6lqGBHsNErjad.jpg,['Horror'],"['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456160.jpg,0,0,0,0,0,1,1,0,0,0,0,0,10,25,2
456173,Minecraft: Through the Nether Portal,"Minecraft: Through the Nether Portal takes you on a journey through the ever-evolving, epic game of Minecraft. Its popularity is opening up a whole new world for this generation, with millions of new players signing up each week. With exclusive interviews from industry experts and Minecraft’s biggest YouTube players, Dan TDM and Ali-A, we look at how the game is now being used as a tool for education and teaching while digging deeper into the creativity behind the game.",/fLCB9f2zqdksQxLPUPJpPWUP7xL.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456173.jpg,0,0,1,0,0,0,0,0,0,0,0,0,36,79,1
456191,All for Love,"When a romance novelist is teamed with a Navy SEAL as research for her book, by a mandate from her publisher, she is less than thrilled and he is more than honest. However, as she works with the SEAL, she has a change of heart and learns to look at her life and writing with a different point of view.",/w5Bth1WG5Glma0Y2Qli9RCqLX4v.jpg,['TV Movie'],"['Comedy', 'Romance', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456191.jpg,0,1,0,1,0,0,0,0,0,0,1,0,12,60,3
456348,Batman & Bill,"Everyone thinks that Bob Kane created Batman, but that’s not the whole truth. One author makes it his crusade to make it known that Bill Finger, a struggling writer, actually helped invent the iconic superhero, from concept to costume to the very character we all know and love. Bruce Wayne may be Batman’s secret identity, but his creator was always a true mystery.",/gc1oyq0K8TdtFTXmYV03v536HsI.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456348.jpg,0,0,1,0,0,0,0,0,0,0,0,0,13,63,1
456483,Wonderwell,"In an idyllic Italian village, a young American girl on the threshold of adolescence is swept into a timeless magical adventure in Wonderwell.",/deoxTZeVAULpVvbbxrNxAcyHAkk.jpg,['Family'],"['Family', 'Drama', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456483.jpg,1,0,0,0,0,0,0,0,0,0,0,1,10,23,2
456565,Judwaa 2,"Separated at birth and peculiarly connected via their reflexes, twins Prem and Raja are reunited with each other as they set out to take down the underground smuggling world.",/3BlL1cbOTkzHSXTy3Lw95OfiCKX.jpg,['Romance'],"['Comedy', 'Romance', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456565.jpg,0,1,0,1,1,0,0,0,0,0,0,0,8,29,3
456571,Golden Orchestra,"When Chizuru joins as a teacher at Umega High School, she hears an amateur orchestra perform. Reminiscing her old days of playing the violin, she decides to enroll in one.",/2MdUG36csmvqmIyOXD7lCJKywbv.jpg,['Music'],"['Music', 'Comedy', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456571.jpg,1,1,0,0,0,0,0,0,1,0,0,0,16,30,3
456599,The Fabulous Allan Carr,"Armed with a limitless Rolodex and a Benedict Canyon enclave with its own disco, Allan Carr threw the Hollywood parties that defined the 1970s. A producer, manager, and marketing genius, Carr built his bombastic reputation amid a series of successes including the mega-hit musical film ""Grease,"" until it all came crashing down after he produced the 1989 Academy Awards, a notorious debacle.",/bCRiYgxxt82r7Rpo1gNlkoJRuNB.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456599.jpg,0,0,1,0,0,0,0,0,0,0,0,0,23,62,1
456611,Lupin the Third: Goemon's Blood Spray,"A yakuza boss hires Goemon Ishikawa, a modern day samurai, to protect him aboard his cruise ship casino. Everything goes sideways when the famous thief, Lupin the Third, tries to rob the vessel. Lupin's being hunted by a powerful and mysterious man: the so called “Ghost of Bermuda.” With Goemon's employer dead in the ensuing chaos, his honor is at stake, and the only way to preserve it is with blood. But this opponent is like no other, and to make things right, Goemon may need to sharpen not only his sword, but himself as well!",/AeF2oitbvWfsuyz2FUs9Ohlqx6N.jpg,"['Animation', 'Crime']","['Animation', 'Action', 'Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456611.jpg,1,0,0,0,1,0,0,1,0,1,0,0,37,96,4
456740,Hellboy,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",/bk8LyaMqUtaQ9hUShuvFznQYQKR.jpg,"['Action', 'Horror']","['Action', 'Adventure', 'Horror', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456740.jpg,0,0,0,0,1,0,1,0,0,0,0,0,7,34,2
456750,"Game Over, Man!",Three friends are on the verge of getting their video game financed when their benefactor is taken hostage by terrorists.,/58BnnYeQOTzdMBghZIH1tSH0REx.jpg,"['Comedy', 'Action']","['Comedy', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456750.jpg,0,1,0,0,1,0,0,0,0,0,0,0,15,20,2
456929,Champions,"A disgraced basketball coach is given the chance to coach Los Amigos, a team of players who are intellectually disabled, and soon realizes they just might have what it takes to make it to the national championships.",/m5z4Ud6Ya5EY3Eg3OBbVBaDKWK.jpg,['Family'],"['Comedy', 'Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/456929.jpg,1,1,0,0,0,0,0,0,0,0,0,1,9,37,3
457041,Elizabeth Harvest,"The newly married Elizabeth arrives with her new husband, the scientist Henry, at a magnificent house. He tells her that she can do there anything she pleases, except to enter a certain closed room.",/oiwY0z17ZqCPVSK1plvL11rSKuK.jpg,"['Thriller', 'Horror']","['Thriller', 'Mystery', 'Science Fiction', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457041.jpg,0,0,0,0,0,1,1,0,0,0,0,0,17,34,2
457136,Mary Queen of Scots,"In 1561, Mary Stuart, widow of the King of France, returns to Scotland, reclaims her rightful throne and menaces the future of Queen Elizabeth I as ruler of England, because she has a legitimate claim to the English throne. Betrayals, rebellions, conspiracies and their own life choices imperil both Queens. They experience the bitter cost of power, until their tragic fate is finally fulfilled.",/b5RMzLAyq5QW6GtN9sIeAEMLlBI.jpg,['Drama'],"['History', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457136.jpg,1,0,0,0,0,0,0,0,0,0,0,0,19,64,1
457249,Vixen: The Movie,"Originally from Africa, Mari McCabe grew up an orphan after her parents were killed by local greed, corruption and wanton violence. But Mari refuses to succumb to the terrors surrounding her. Inheriting her family's Anansi Totem, Mari can access the powers of animals - anything from the super-strength of a gorilla to the speed of a cheetah. As Vixen, she fights valiantly to protect the world from threats like those that claimed her family.",/5A52QYVaZFGWZnXeNfvMOrnd49E.jpg,['Animation'],"['Animation', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457249.jpg,0,0,0,0,1,0,0,0,0,1,0,0,16,74,2
457335,Guns Akimbo,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter.",/2kNnf7BwRCEm4bcFkdiE0T4U25s.jpg,"['Thriller', 'Comedy', 'Action', 'Crime']","['Thriller', 'Comedy', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457335.jpg,0,1,0,0,1,1,0,1,0,0,0,0,11,43,4
457470,Site Unseen: An Emma Fielding Mystery,"Brilliant, dedicated, and driven, archaeologist Emma Fielding is trying to unearth evidence of a 17th century coastal Maine settlement that predates Jamestown, one of the most significant archaeological finds in years. But the dead body that accompanies it has embroiled Emma and her students in a different kind of exploration.",/zkPwgc3w4Bf65TNKN0GvtGZjQNL.jpg,['TV Movie'],"['Crime', 'Mystery', 'Drama', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457470.jpg,1,0,0,0,0,0,0,1,0,0,1,0,37,50,3
457702,Cradle Swapping,A young couple copes with the mysterious illness of their new baby only later to discover the baby they brought home from the hospital isn't theirs. So who has their baby?,/lapdgOvgeJYeWnQfGXC8owhVI6J.jpg,['TV Movie'],"['Drama', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457702.jpg,1,0,0,0,0,0,0,0,0,0,1,0,15,31,2
457703,The Good Nanny,"After accepting a nannying job for a young girl named Sophie, Summer Pratt starts to notice just how peculiar she is, and how indifferent Sophie's parents are to her strange behavior.",/3eMxN3sEbKs32fBYGVwWngOIW8s.jpg,['TV Movie'],"['Thriller', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457703.jpg,0,0,0,0,0,1,0,0,0,0,1,0,14,31,2
457710,Empire of the Sharks,"On a future earth where 98% of the surface is underwater, a Warlord who controls an army of sharks meets his match when he captures the daughter of a mysterious shark caller who must learn to marshal a supernatural ability if she is to free her people from the Warlord's dominion.",/6DZ6TWmcqUtiLq1TtuEJktfTVhY.jpg,"['Action', 'Horror']","['Science Fiction', 'Action', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457710.jpg,0,0,0,0,1,0,1,0,0,0,0,0,20,51,2
457712,The VelociPastor,"After losing his parents, a priest travels to China, where he inherits a mysterious ability to turn into a dinosaur. At first horrified by this new power, a prostitute convinces him to fight crime. And ninjas.",/trSmNw63luh84MBy5XLH0UiN1BC.jpg,"['Comedy', 'Action', 'Horror']","['Comedy', 'Action', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457712.jpg,0,1,0,0,1,0,1,0,0,0,0,0,16,36,3
457714,Dillagi,"Two brothers -- Ranvir and Rajvir along with their parents move to Mumbai. They endure numerous hardships, but their will to survive prevails and they succeed. Soon, their parents pass away, leaving young Rajvir in the care of Ranvir. Now wealthy beyond any means, Ranvir runs the business and Rajvir lives recklessly. When Rajvir falls in love, Ranvir arranges his marriage, but to his dismay finds out that he has arranged his brother to marry the girl he loves.",/A9uVeT4605jLKHDUL4Z3kE79Can.jpg,['Family'],"['Romance', 'Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457714.jpg,1,0,0,1,0,0,0,0,0,0,0,1,7,79,3
457775,The Devil and Father Amorth,"William Friedkin attends an exorcism with Father Gabriele Amorth, as he treats an Italian woman named Cristina for the ninth time. Prior to filming, Cristina had purportedly been experiencing behavioural changes and “fits” that could not be explained by psychiatry, and which became worse during Christian holidays.",/de5VAk2YiONqmoXzyOO80QyM0Xa.jpg,['Documentary'],"['Documentary', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457775.jpg,0,0,1,0,0,0,1,0,0,0,0,0,27,47,2
457799,"Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",/a7dVwEBU3vupg3hZQMeyL6ksz0F.jpg,"['Drama', 'Crime']","['Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457799.jpg,1,0,0,0,0,0,0,1,0,0,0,0,42,27,2
457840,Psych: The Movie,"The ambitious friends come together during the holidays after a mystery assailant targets one of their own. A comedic thrill-ride follows, as the wild and unpredictable Psych team pursues the bad guys, justice … and, of course, food!",/82Z6LEnkewH40pv6fa2Ci1CkSnd.jpg,"['Comedy', 'TV Movie', 'Crime']","['Comedy', 'TV Movie', 'Mystery', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457840.jpg,0,1,0,0,0,0,0,1,0,0,1,0,16,38,3
457962,Shimmer Lake,Shot in reverse day-by-day through a week—a local sheriff embarks on a quest to unlock the mystery of three small-town criminals and a bank heist gone wrong.,/bQHhpTHiys0CZRrdDRKvXBmM5KL.jpg,"['Thriller', 'Crime']","['Thriller', 'Drama', 'Mystery', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/457962.jpg,1,0,0,0,0,1,0,1,0,0,0,0,12,27,3
458005,Zoe,"Two colleagues at a revolutionary research lab design technology to improve and perfect romantic relationships. As their work progresses, their discoveries become more profound.",/hagf4LA3FRD2o1wI3LhNzl0t5vo.jpg,"['Thriller', 'Romance']","['Romance', 'Science Fiction', 'Thriller']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/458005.jpg,0,0,0,1,0,1,0,0,0,0,0,0,3,24,2
458065,A Day on the Grand Canal with the Emperor of China or: Surface Is Illusion But So Is Depth,"Director Philip Haas and artist David Hockney invite you to join them on a magical journey through China via a marvelous 72-foot long 17th-century Chinese scroll entitled The Kangxi Emperor's Southern Inspection Tour (1691-1698), scroll seven . As Hockney unrolls the beautiful and minutely detailed work of art, he traces the Emperor Kangxi’s second tour of his southern empire in 1689.",/58za7pWlTDFr0wGGu4fFHRxKxxz.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/458065.jpg,0,0,1,0,0,0,0,0,0,0,0,0,90,61,1
458080,Filmworker,"The story of Leon Vitali, who surrendered his promising acting career to become Stanley Kubrick's devoted right-hand man.",/qmZDdrb0nwrV6UMNQQWQh60t7pq.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/458080.jpg,0,0,1,0,0,0,0,0,0,0,0,0,10,18,1
458083,Covet: Island of Desire,"People who are on a fishing boat in a secluded countryside wake up to a deep desire in their heart.  Money, sex, power ... In the uninhabited desert of endless desire, it turns out that somebody is found as a body and another person is on the island.  Can they escape safely from the island of desire?",/zNebLQ3O2BNNI1qCDqTRCzxJTrS.jpg,['Romance'],['Romance'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/458083.jpg,0,0,0,1,0,0,0,0,0,0,0,0,23,57,1
